id,master_id,sku,name,url_key,url_path,short_url,type,book_cover,short_description,price,list_price,original_price,badges,badges_new,tracking_info,discount,discount_rate,rating_average,review_count,review_text,favourite_count,thumbnail_url,has_ebook,inventory_status,inventory_type,productset_group_name,is_fresh,seller,is_flower,has_buynow,is_gift_card,salable_type,data_version,day_ago_created,all_time_quantity_sold,meta_title,meta_description,meta_keywords,is_baby_milk,is_acoholic_drink,description
124742926,124742926,4409272649267,MacBook Air M1 13 inch 2020,macbook-air-m1-13-inch-2020-p124742926,macbook-air-m1-13-inch-2020-p124742926.html?spid=73795623,https://tiki.vn/product-p124742926.html?spid=73795623,configurable,,MacBook Air (13 inch)Mạnh mẽ vươn tới thành công. Mà nhẹ bỗng.MacBook Air. Với chip M1.MacBook Air. Sức mạnh cho học tập.Vô cùng gọn nhẹ. Vô cùng mạnh mẽ cho việc học.Nội dung quảng cáoMacBook A...,17990000,24990000,24990000,"[{""code"": ""new_pdp"", ""text"": ""v1""}]","[{'placement': 'left_authentic', 'code': 'is_hero', 'type': 'is_hero', 'icon': 'https://salt.tikicdn.com/ts/upload/94/36/e7/c5297f3fad0a83fb56f98be877904467.png', 'icon_width': 76, 'icon_height': 20, 'text_color': None, 'background_color': None, 'href': None, 'text': None}, {'placement': 'left_brand', 'code': 'is_authentic', 'type': 'is_authentic', 'icon': 'https://salt.tikicdn.com/ts/upload/d7/56/04/b93b8c666e13f49971483596ef14800f.png', 'icon_width': 89, 'icon_height': 20, 'text_color': None, 'background_color': None, 'href': None, 'text': None}, {'placement': 'right_authentic', 'code': 'return_policy', 'type': 'return_policy', 'icon': 'https://salt.tikicdn.com/ts/upload/3d/a8/7f/30cd34194f539222fee52c6b0bf44386.png', 'icon_width': 101, 'icon_height': 20, 'text_color': None, 'background_color': None, 'href': None, 'text': None}]","{'amplitude': {'is_hero': True, 'return_reason': 'any_reason'}}",7000000,28,5,854,(854),0,https://salt.tikicdn.com/cache/280x280/ts/product/0b/1a/98/b36c67698cc86e194d17ef9e0c6783a5.jpg,False,available,backorder,,False,,False,True,False,,3300,983,2870,,,,False,False,"<h5>MacBook Air (13 inch)</h5>
<p>Mạnh mẽ vươn tới thành công. Mà nhẹ bỗng.</p>
<p>MacBook Air. Với chip M1.</p>
<p>MacBook Air. Sức mạnh cho học tập.</p>
<p>Vô cùng gọn nhẹ. Vô cùng mạnh mẽ cho việc học.</p>
<h5>Nội dung quảng cáo</h5>
<p>MacBook Air là máy tính xách tay mỏng và nhẹ nhất của Apple, siêu mạnh mẽ với chip M1. Tạo ra một bước đột phá về hiệu năng CPU và đồ họa, cùng với thời lượng pin lên đến 18 giờ.(<span style=""font-size: 11.6667px;"">1)</span> Giúp bạn hoàn thành mọi khối lượng bài tập thật dễ dàng.</p>
<h5><strong>Tính năng nổi bật</strong></h5>
<ul>
<li>Chip Apple M1 mang đến một bước đột phá về hiệu năng máy học, CPU và GPU</li>
<li>CPU 8 lõi cho hiệu năng nhanh hơn đến 3.5x, xử lý công việc nhanh chóng hơn bao giờ hết(2)</li>
<li>GPU lên đến 8 lõi cho hiệu năng nhanh hơn đến 5x cho các ứng dụng đòi hỏi cao về đồ hoạ(2)</li>
<li>Neural Engine 16 lõi cho công nghệ máy học hiện đại</li>
<li>Tăng thời gian sử dụng với thời lượng pin lên đến 18 giờ(1)</li>
<li>Bộ nhớ thống nhất 8GB hoặc 16GB giúp bạn làm việc gì cũng nhanh chóng và trôi chảy</li>
<li>Màn hình Retina 13.3 inch với dải màu rộng P3 cho hình ảnh sống động và chi tiết ấn tượng(3)</li>
<li>macOS Monterey cho phép bạn kết nối, chia sẻ và sáng tạo hơn bao giờ hết, sử dụng các Phím Tắt để làm bài nhanh hơn và chọn chế độ Tập Trung để tránh bị sao nhãng</li>
<li>Ổ lưu trữ SSD siêu nhanh giúp mở các ứng dụng và tập tin chỉ trong tích tắc</li>
<li>Thiết kế không quạt giảm tối đa tiếng ồn khi sử dụng</li>
<li>Camera FaceTime HD với bộ xử lý tín hiệu hình ảnh tiên tiến cho các cuộc gọi video đẹp hình, rõ tiếng hơn</li>
<li>Bộ ba micro phối hợp tập trung thu giọng nói của bạn, không thu tạp âm môi trường</li>
<li>Kết nối không dây nhanh với Wi-Fi 6</li>
<li>Hai cổng Thunderbolt / USB 4 để sạc và kết nối phụ kiện</li>
<li>Bàn phím Magic Keyboard có đèn nền và Touch ID giúp mở khóa an toàn hơn</li>
<li>Hiện có màu gold, xám bạc và bạc</li>
</ul>
<h5>Cấu hình</h5>
<p>8GB / 256GB - MGN63SA/A - Apple M1 8-Core CPU/7-Core GPU/8GB RAM/256GB SSD/13.3-inch/Xám<br />8GB / 256GB - MGN93SA/A - Apple M1 8-Core CPU/7-Core GPU/8GB RAM/256GB SSD/13.3-inch/Bạc<br />8GB / 256GB - MGND3SA/A - Apple M1 8-Core CPU/7-Core GPU/8GB RAM/256GB SSD/13.3-inch/Vàng<br />8GB / 512GB - MGN73SA/A - Apple M1 8-Core CPU/8-Core GPU/8GB RAM/512GB SSD/13.3-inch/Xám<br />8GB / 512GB - MGNA3SA/A - Apple M1 8-Core CPU/8-Core GPU/8GB RAM/512GB SSD/13.3-inch/Bạc<br />8GB / 512GB - MGNE3SA/A - Apple M1 8-Core CPU/8-Core GPU/8GB RAM/512GB SSD/13.3-inch/Vàng<br />16GB / 256GB - Z124000DE - Apple M1 8C CPU/7C GPU/16GB RAM/256GB SSD/13.3-inch/Xám<br />16GB / 256GB - Z127000DE - Apple M1 8C CPU/7C GPU/16GB RAM/256GB SSD/13.3-inch/Bạc<br />16GB / 256GB - Z12A0004Z - Apple M1 8C CPU/7C GPU/16GB RAM/256GB SSD/13.3-inch/Vàng<br />16GB / 512GB - Z1250004D - Apple M1 8C CPU/8C GPU/16GB RAM/512GB SSD/13.3-inch/Xám<br />16GB / 512GB - Z128000BR - Apple M1 8C CPU/8C GPU/16GB RAM/512GB SSD/13.3-inch/Bạc<br />16GB / 512GB - Z12B000BR - Apple M1 8C CPU/8C GPU/16GB RAM/512GB SSD/13.3-inch/Vàng</p>
<h3>Pháp lý</h3>
<p>Hiện có sẵn các lựa chọn để nâng cấp.</p>
<p>(1) Thời lượng pin khác nhau tùy theo cách sử dụng và cấu hình. Truy cập để biết thêm thông tin.</p>
<p>(2) So với thế hệ trước.</p>
<p>(3) Kích thước màn hình tính theo đường chéo.</p><p>Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....</p>"
108924121,108924121,9546440966387,Laptop Dell Latitude 3520 70251603 (Core i3-1115G4/ 4 GB/ 256GB SSD/ 15.6HD/ Fedora) - Hàng Chính Hãng,laptop-dell-latitude-3520-70251603--core-i3-1115g4--4-gb--256gb-ssd--15-6hd--fedora----hang-chinh-hang-p108924121,laptop-dell-latitude-3520-70251603--core-i3-1115g4--4-gb--256gb-ssd--15-6hd--fedora----hang-chinh-hang-p108924121.html?spid=163143032,https://tiki.vn/product-p108924121.html?spid=163143032,simple,,"Đánh giá Laptop Dell Latitude 3520 (70251603) chính hãng, cấu hình caoSức mạnh tuyệt đối đến từ CPU Intel thế hệ 11 Tiger LakeXuất hiện liên tục với các laptop siêu mỏng nhẹ với chứng chỉ Evo của I...",10150000,10150000,10150000,"[{""code"": ""new_pdp"", ""text"": ""v1""}]","[{'placement': 'left_authentic', 'code': 'is_hero', 'type': 'is_hero', 'icon': 'https://salt.tikicdn.com/ts/upload/94/36/e7/c5297f3fad0a83fb56f98be877904467.png', 'icon_width': 76, 'icon_height': 20, 'text_color': None, 'background_color': None, 'href': None, 'text': None}, {'placement': 'left_brand', 'code': 'is_authentic', 'type': 'is_authentic', 'icon': 'https://salt.tikicdn.com/ts/upload/d7/56/04/b93b8c666e13f49971483596ef14800f.png', 'icon_width': 89, 'icon_height': 20, 'text_color': None, 'background_color': None, 'href': None, 'text': None}, {'placement': 'right_authentic', 'code': 'return_policy', 'type': 'return_policy', 'icon': 'https://salt.tikicdn.com/ts/upload/3d/a8/7f/30cd34194f539222fee52c6b0bf44386.png', 'icon_width': 101, 'icon_height': 20, 'text_color': None, 'background_color': None, 'href': None, 'text': None}]","{'amplitude': {'is_hero': True, 'return_reason': 'any_reason'}}",0,0,5,3,(3),0,https://salt.tikicdn.com/cache/280x280/ts/product/43/a8/e0/0fabf09e71ac203abefa2d19dc473ca7.jpg,False,available,backorder,,False,,False,True,False,,3300,1067,5,,,,False,False,"<div class=""nd title_box_scroll_content_2019"">
<h2 class=""ddnb-title spct-title"">Đánh giá Laptop Dell Latitude 3520 (70251603) chính hãng, cấu hình cao</h2>
<h3>Sức mạnh tuyệt đối đến từ CPU Intel thế hệ 11 Tiger Lake</h3>
<p>Xuất hiện liên tục với các laptop siêu mỏng nhẹ với chứng chỉ Evo của Intel, Tiger Lake 11 sử dụng tiến trình mới với SuperFin 10nm. Với nâng cấp này thì các máy thuộc dòng Dell Latitude nói chung và 3520 nói riêng sẽ mang lại tốc độ xung nhịp cao hơn, hiệu suất tăng 20% so với chính thế hệ tiền nhiệm (Ice Lake) cùng khả năng hỗ trợ đồ họa tăng gấp đôi so với Iris Xe.</p>
<div><img class=""loading"" src=""https://salt.tikicdn.com/ts/product/8c/cb/06/813d35883d8a1ec5052fce7f2e29c611.jpg"" alt=""Sức mạnh tuyệt đối đến từ CPU Intel thế hệ 11 Tiger Lake"" width=""600"" height=""400"" data-was-processed=""true"" /></div>
<p>Đa dạng cùng sự điều chỉnh linh hoạt về cấu hình i3/i5/i7 trong các mã máy thuộc dòng Latitude 3000, chip Tiger Lake Gen 11 sử dụng lõi Willow Cove. Với các mã máy có cấu hình Core i5 hay Core i7 đều sở hữu lõi tứ và đồ họa Iris Xe còn đối với phiên bản Core i3 thì ""người anh em"" seri Latitude 3000 sẽ sử dụng lõi đôi và đồ họa tích hợp Intel UHD.</p>
<h3>Linh hoạt với hệ điều hành Window 10 Pro hoặc Fedora</h3>
<p>Các laptop Latitude 3520 hầu hết được sử dụng hệ điều hành Fedora (môt bản phân phối miễn phí Linux với mã nguồn mở) và duy nhất dòng Intel Core i5-1135G7 sử dụng RAM 8GB, ổ 256GB PCIe NVMe Class 35 SSD sử dụng Windows 10 Pro 64 bit (người dùng không phải mất thêm tiền mua license). Cả hai hệ điều hành này đều đem đến trải nghiệm như nhau với độ mượt mà và khả năng hỗ trợ tốt cho người dùng.</p>
<div><img class=""loading"" src=""https://salt.tikicdn.com/ts/product/9b/bf/13/7755b79d732876bc06d042bbe4b80873.jpg"" alt=""Linh hoạt với hệ điều hành Window 10 Pro hoặc Fedora"" width=""600"" height=""902"" data-was-processed=""true"" /></div>
<p>• Fedora: hoàn toàn miễn phí, đa tính năng, giao diện đột phá với GNOME 3, hiệu năng ấn tượng và là hệ điều hành độc lập, chất lượng cao.</p>
<div id=""admzone480457"">
<div id=""zone-480457"">
<div id=""share-jny27esn"">
<div id=""placement-khlquba2"">
<div id=""banner-480457-khlqubal"">
<div id=""slot-1-480457-khlqubal"">
<div id=""ssppagebid_8214"">
<div id=""sspbid_2017500"" data-ssp=""sspbid_2017500"" data-admssprqid=""173dcb9d-15b3-4599-afe0-851b3667214b142-60cc4fbe"" data-width=""580"" data-height=""225"" data-sspdefault=""default""> </div>
</div>
</div>
</div>
</div>
</div>
</div>
</div>
<p>• Windows 10 Pro: đúng như tên gọi, hệ điều hành thế hệ mới này của Windows cho phép người dùng bảo vệ thiết bị và thông tin với một giải pháp toàn diện dựa trên nghiệp vụ thông minh chỉ có ở Microsoft. Được tăng cường bảo mật cùng BitLocker, linh hoạt với tính năng đăng nhập bằng Remote Desktop, tạo và chạy máy ảo với công nghệ Hyper-V,… Với việc sở hữu dòng máy Intel Core i5-1135G7 sử dụng RAM 8GB, ổ 256GB PCIe NVMe Class 35 SSD thì bạn chắc chắn sẽ sở hữu bản quyền của Windows 10 Pro với phiên bản tiếng anh.</p>
<h3>Thiết kế tinh giản sang trọng, màn hình trang bị tính năng chống chói</h3>
<p>Được nâng cấp hơn hẳn so với những dòng Dell tiền nhiệm, Latitude 3520 hoàn thiện với thiết kế sang trọng, gia công cứng cáp với lớp hoàn thiện mới tối hơn, các cạnh được đánh bóng và viền mỏng đem đến cảm giác khá cao cấp ở dòng doanh nhân tầm trung.<img class=""loading"" src=""https://salt.tikicdn.com/ts/product/67/1b/49/5f10ec16b52c29e8dc499ba27a0baeaa.jpg"" alt=""Thiết kế tinh giản sang trọng, màn hình trang bị tính năng chống chói"" width=""600"" height=""900"" data-was-processed=""true"" /></p>
<h3>Hoàn thiện về góc độ tính năng và hiệu suất sử dụng</h3>
<p>Trang bị chip CPU Tiger Lake thế hệ 11, cấu hình thay đổi phù hợp &amp; linh hoạt với mọi đối tượng (tùy chỉnh với RAM 4GB hoặc 8GB, ổ cứng lớn/nhỏ tùy thuộc nhu cầu người dùng). Đặc biệt các máy thuộc dòng Latitude 3520 được trang bị cổng VGA nên có thể kết nối ra màn hình ngoài có cổng VGA (tính năng này giống như chân cắm tai nghe 3.5 trên điện thoại, tuy sắp lỗi thời nhưng lại tương thích tốt, hợp lý với một số đồ công nghệ cũ). Đồng thời, dòng máy này còn hỗ trợ Bluetooth 5.1 (từ ver 5 sẽ hỗ trợ kết nối được nhiều thiết bị cùng lúc vì thế tai nghe bluetooth có thể nghe 2 tai cùng lúc trong khi đó với ver 4 tiền nhiệm thì chỉ dùng được trên một thiết bị).</p>
<div><img class=""loading"" src=""https://salt.tikicdn.com/ts/product/a5/e7/27/85a7dd43c35f74a252476201595f2739.jpg"" alt=""Thiết kế tinh giản sang trọng, màn hình trang bị tính năng chống chói"" width=""600"" height=""503"" data-was-processed=""true"" /></div>
<p>Một gợi ý nhỏ trong việc lựa chọn chiếc máy phù hợp đó là khi nhận máy bạn sẽ thấy trong hộp sẽ đi kèm một viên Pin và mộ bộ cáp sạc. Hiện nay với phiên bản Dell Latitude 3520 mới nhất thì thời lượng pin dao động trong khoảng 12-14 tiếng, thậm chí có thể hơn nếu người dùng biết cách tối ưu khi sử dụng. Các sản phẩm khi đến tay sẽ có 01 năm bảo hành theo quy định của nhà sản xuất. Và nếu thích ""nghịch &amp; vọc"" thì bạn có thể tự cài một số phần mềm hiện thông số cấu hình, nhiệt độ và sức khỏe máy phổ biến như Speccy, Crystaldiskinfo, Crystaldiskmark, Hwmonitor, CPU-Z, BatteryBar Pro... chúng sẽ giúp bạn rất nhiều trong việc kiểm tra, theo dõi tình trạng của máy trong quá trình sử dụng lâu dài về sau.</p>
<table>
<tbody>
<tr>
<td colspan=""2"" width=""523"">Mô tả chi tiết</td>
</tr>
<tr>
<td width=""138"">Hãng sản xuất</td>
<td width=""385"">Dell</td>
</tr>
<tr>
<td width=""138"">Chủng loại</td>
<td width=""385"">Latitude 3520</td>
</tr>
<tr>
<td width=""138"">Part Number</td>
<td width=""385"">70251603</td>
</tr>
<tr>
<td width=""138"">Mầu sắc</td>
<td width=""385"">Đen</td>
</tr>
<tr>
<td width=""138"">Bộ vi xử lý</td>
<td width=""385"">Intel Core i3 1115G4 (3.0Ghz, 6MB Cache)</td>
</tr>
<tr>
<td width=""138"">Chipset</td>
<td width=""385"">Intel</td>
</tr>
<tr>
<td width=""138"">Bộ nhớ trong</td>
<td width=""385"">4GB DDR4 3200Mhz (1*4GB) </td>
</tr>
<tr>
<td width=""138"">Số khe cắm</td>
<td width=""385"">2</td>
</tr>
<tr>
<td width=""138"">Dung lượng tối đa</td>
<td width=""385"">32GB</td>
</tr>
<tr>
<td width=""138"">VGA</td>
<td width=""385""> Intel UHD Graphics</td>
</tr>
<tr>
<td width=""138"">Ổ cứng</td>
<td width=""385"">256GB PCIe NVMe Class 35 M2 SSD</td>
</tr>
<tr>
<td width=""138"">Ổ quang</td>
<td width=""385"">No</td>
</tr>
<tr>
<td width=""138"">Card Reader</td>
<td width=""385"">Micro SD</td>
</tr>
<tr>
<td width=""138"">Màn hình</td>
<td width=""385"">15.6 inch HD (1366 x 768) AG Non-Touch, 220nits</td>
</tr>
<tr>
<td width=""138"">Webcam</td>
<td width=""385"">HD</td>
</tr>
<tr>
<td width=""138"">Audio</td>
<td width=""385"">2 * 2 W speakers</td>
</tr>
<tr>
<td width=""138"">Giao tiếp mạng</td>
<td width=""385"">Gigabit</td>
</tr>
<tr>
<td width=""138"">Giao tiếp không dây</td>
<td width=""385"">Intel Wi-Fi 6 AX201, 2 X 2, 802.11ax with Bluetooth 5.1</td>
</tr>
<tr>
<td width=""138"">Cổng giao tiếp</td>
<td width=""385"">Audio jack , 1 x USB 2.0, 1 x  USB 3.2 Gen 1 Type-A port 1 x RJ-45 ; 1 x lock slot, 1 x HDMI 1.4 , 1 x USB 3.2 Gen 1 Type-A port PowerShare, 1 x USB 3.2 Gen2x2 Type-C port</td>
</tr>
<tr>
<td width=""138"">Pin</td>
<td width=""385"">3 cell 41Wh</td>
</tr>
<tr>
<td width=""138"">Kích thước</td>
<td width=""385"">326 x 226 x 18.6mm</td>
</tr>
<tr>
<td width=""138"">Cân nặng</td>
<td width=""385"">1.79Kg</td>
</tr>
<tr>
<td width=""138"">Hệ điều hành</td>
<td width=""385"">Fedora</td>
</tr>
<tr>
<td width=""138"">Phụ kiện đi kèm</td>
<td width=""385"">AC Adapter</td>
</tr>
</tbody>
</table>
</div><p>Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....</p>"
183743642,183743642,9808599804519,"Lenovo ThinkPad L460 (Intel Core i5 6300 , RAM 8.0GB, 1x180GB SSD SATA III, Intel HD 520, MÀN HÌNH 14 INCH Tặng cặp + chuột không dây + bàn di chuột - HÀNG CHÍNH HÃNG",lenovo-thinkpad-l460-intel-core-i5-6300-ram-8-0gb-1x180gb-ssd-sata-iii-intel-hd-520-man-hinh-14-inch-tang-cap-chuot-khong-day-ban-di-chuot-hang-chinh-hang-p183743642,lenovo-thinkpad-l460-intel-core-i5-6300-ram-8-0gb-1x180gb-ssd-sata-iii-intel-hd-520-man-hinh-14-inch-tang-cap-chuot-khong-day-ban-di-chuot-hang-chinh-hang-p183743642.html?spid=183743650,https://tiki.vn/product-p183743642.html?spid=183743650,configurable,,"Đặc điểm nổi bật Laptop Cũ Lenovo ThinkPad L460 Core i5 6200U Ram8Gb SSD 240Gb Intel HD Graphics 520 MH 14.0 HDThiết kếCác sản phẩm máy tính xách tay mới, thuộc dòng Lenovo ThinkPad Series luôn có v...",4562500,6250000,6250000,"[{""code"": ""new_pdp"", ""text"": ""v1""}]","[{'placement': 'left_brand', 'code': 'is_authentic', 'type': 'is_authentic', 'icon': 'https://salt.tikicdn.com/ts/upload/d7/56/04/b93b8c666e13f49971483596ef14800f.png', 'icon_width': 89, 'icon_height': 20, 'text_color': None, 'background_color': None, 'href': None, 'text': None}, {'placement': 'right_authentic', 'code': 'return_policy', 'type': 'return_policy', 'icon': 'https://salt.tikicdn.com/ts/upload/3d/a8/7f/30cd34194f539222fee52c6b0bf44386.png', 'icon_width': 101, 'icon_height': 20, 'text_color': None, 'background_color': None, 'href': None, 'text': None}]","{'amplitude': {'is_hero': False, 'return_reason': 'any_reason'}}",1687500,27,4.6,8,(8),0,https://salt.tikicdn.com/cache/280x280/ts/product/60/24/92/6e854bc6634251210b1887ba5a8d3aa3.png,False,available,backorder,,False,,False,True,False,,3300,731,24,,,,False,False,"<p class=""box-title"">Đặc điểm nổi bật Laptop Cũ Lenovo ThinkPad L460 Core i5 6200U Ram8Gb SSD 240Gb Intel HD Graphics 520 MH 14.0 HD</p>
<div class=""js-static-content static-content overflow-hidden"">
<p>Thiết kế<br />Các sản phẩm máy tính xách tay mới, thuộc dòng Lenovo ThinkPad Series luôn có vẻ ngoài cực kỳ mới mẻ, cân đối và rất bắt mắt, thu hút người dùng ngay từ cái nhìn đầu tiên. Máy có trọng lượng nhẹ, không quá nặng, chỉ 1.9Kg, cùng kích thước chiều dài: 339 mm, chiều rộng: 239 mm và độ dày: 24 mm, để bạn dễ dàng đặt trong giỏ xách hay túi du lịch và mang theo khi đi bất cứ nơi đâu.<br />Hơn nữa, các góc cạnh của máy cũng được bo cong nhẹ nhàng, bản lề được thiết kế tinh tế, góc xoay siêu rộng, vừa đem đến sự sang trọng và mạnh mẽ cho chiếc máy, vừa bảo đảm tính chắc chắn, bền bỉ với thời gian.</p>
<p><img title="""" src=""https://salt.tikicdn.com/ts/tmp/60/24/92/99a8a5fc05ade823eca70a1c656603d1.png"" alt="""" width=""750"" height=""619"" /></p>
<p>Màn hình</p>
<p>Lenovo ThinkPad L460 được nhà sản xuất đầu tư và trang bị màn hình công nghệ HD LED Backlit tiên tiến, kích thước 14 inches, mang đến cho bạn những hình ảnh sắc nét, chi tiết, độ tương phản tốt, góc nhìn ổn, màu sắc trung thực và sống động.<br />Chính vì thế, với màn hình này, người dùng không phải lo ngại về tình trạng mỏi mắt hay bị chói khi làm việc dưới điều kiện ánh sáng khác nhau. Đây là một trong những chiếc laptop lý tưởng, không những đáp ứng nhu cầu làm việc, lướt web, đọc báo thường ngày mà còn cho bạn những trải nghiệm thú vị khi xem phim, chơi game tốc độ cao.</p>
<p>Hiệu năng<br />Chưa dừng lại ở đó, đi kèm với thiết kế mới mẻ bên ngoài là cấu hình bên trong vô cùng mạnh mẽ nhờ có bộ vi xử lý Intel Core i5-6300U xung nhịp 2.4GHz, cho phép máy hoạt động mạnh mẽ, mượt mà, xử lý các tác vụ một cách trơn tru và hiệu quả nhất.<br />Đồng thời, thiết bị này còn được trang bị RAM 8GB, dung lượng ổ cứng lên đến SSD 240GB, tích hợp card đồ họa Intel HD Graphics 520, cho phép người dùng thoải mái lưu trữ các dữ liệu quan trọng và dễ dàng xử lý các công việc liên quan đến lĩnh vực đồ họa.</p>
<p><strong>Bàn phím và touchpad</strong></p>
<p>Không chỉ có thế, một điểm sáng nổi bật nữa của chiếc Laptop Lenovo ThinkPad L460 chính là hệ thống bàn phím được bố trí hợp lý, nút TrackPoint màu đỏ nằm giữa bàn phím, hơn nữa, các phím bấm cực êm, độ đàn hồi tốt, hạn chế gây tiếng ồn. <br />Ngoài ra, máy còn được trang bị Touchpad diện tích rộng, hỗ trợ các thao tác đa điểm mượt mà. Thiết bị này được cài đặt sẵn hệ điều hành Windows 10, sở hữu dung lượng pin cực khủng, lên đến 6 Cell, cho thời lượng sử dụng lâu hơn, giúp bạn trải nghiệm, làm việc, giải trí trên máy trong suốt cả ngày dài mà không cần phải mang theo các thiết bị sạc bất tiện.</p>
<p> </p>
<p>Kết luận<br /><br />Chiếc Laptop Lenovo ThinkPad L460 là một trong hai đại diện mới nhất của dòng laptop ThinkPad Series, đáp ứng nhu cầu làm việc, giải trí đa phương tiện, thích hợp với hầu hết mọi đối tượng, đặc biệt là các doanh nhân làm việc với cường độ cao.</p>
</div><p>Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....</p>"
